,Date,Company,Industry,Revenue,Expenses,Profit,Assets,Liabilities,Equity,MarketCap,Dividends,EarningsPerShare,PriceEarningsRatio,Beta,Volatility,DebtToEquityRatio
322,2020-11-18,D,Technology,331491,25836,33996,314279,184400,7971528,70103842,28929,8.91421902511211,20.037986845029042,2.19880066756156,0.40909103174740247,1.1314402409010025
323,2020-11-19,D,Finance,498530,477678,71156,6228014,316357,9304949,90491478,44157,-9.281424819605977,27.754145648215292,0.5959456830273309,0.304285903084776,1.888956623736671
324,2020-11-20,A,Healthcare,348146,496346,60923,7092403,367501,7251860,58836352,6629,-5.6961745203996195,26.067599563259424,0.6731391775327182,0.23730598473072712,0.266635645919359
325,2020-11-21,C,Technology,123549,269228,74407,4439802,521271,3143723,95562255,47561,2.1089232218059237,7.540813930980407,0.6075357452582708,0.21912372648551476,0.8718667394906682
326,2020-11-22,B,Finance,633354,401161,92000,6221175,261317,831447,79265960,6240,-5.528679493707777,34.95040523488272,1.6900458911544503,0.28429430867774574,1.4952608511871492
327,2020-11-23,D,Technology,628906,272113,9910,2471108,171224,8318956,48132443,38378,0.3426800879238918,15.67459866840324,1.073839388577656,0.39134648797660493,1.7489626858410325
328,2020-11-24,D,Healthcare,567363,392571,63862,4328166,258615,2618715,78291306,36007,-6.610764089498044,32.990203394258856,2.4129086053461735,0.1971151455006206,0.5108519489327581
329,2020-11-25,D,Healthcare,858024,29020,34459,5241325,596021,5809739,38822589,40540,6.565723138829494,21.794813661356606,2.2087943314369385,0.47200277675927704,1.3681157633686418
330,2020-11-26,D,Healthcare,958606,482019,32290,5592014,683096,216417,16060579,13817,-0.6007688828122681,13.864067497078633,2.1698949066604536,0.0780199809967351,0.24961314681242602
331,2020-11-27,B,Technology,254033,35195,83078,2168442,288702,6576997,36636033,7998,-8.347379640575706,17.34234103671879,2.1402233925852805,0.42372313042494125,1.6827663912498345
332,2020-11-28,D,Finance,927451,302418,56882,1884270,220303,8589004,43919075,6153,2.541652432972059,29.269727998777828,0.5233547479251566,0.11914082617565676,0.265563776908042
333,2020-11-29,A,Finance,899185,348219,5616,620658,510691,702247,74584015,41786,-7.493758194384803,24.909519516175305,1.3243669286083914,0.4142488985427657,0.1566509879470184
334,2020-11-30,D,Healthcare,133639,321006,32891,9336418,709851,8255340,82816241,47256,4.772271210591457,42.8668595232919,1.531038828884659,0.06338213033141844,1.5021244252629085
335,2020-12-01,D,Technology,299214,358875,23781,9781482,599651,8130464,91857710,37427,-3.7323354118040726,49.3374257327601,1.731162503474026,0.3354776513130327,1.2633710826730742
336,2020-12-02,A,Finance,122566,382337,65945,6224010,615923,8374882,25489965,16014,-5.272574394308673,23.88756500192135,1.3407612919546505,0.2718260582445703,0.44151014500416996
337,2020-12-03,D,Technology,897790,118063,34784,1650672,672542,5871732,93949900,21099,-6.998178468150245,39.18909431745569,0.6511824976655647,0.44985129898781234,0.9988831420483669
338,2020-12-04,B,Healthcare,258359,367964,71626,8284760,453623,4233956,75193521,6193,-0.30529414707431535,18.92467664326349,1.6628470724149047,0.4050590086924892,0.7774023001686298
339,2020-12-05,B,Finance,517311,398403,90744,2397315,165750,4648969,73478329,19707,-7.2456879593970624,9.425601165125807,1.0343127700156027,0.4658348339238525,0.9950682848074542
340,2020-12-06,D,Finance,286754,49522,47459,6756396,580967,5532969,10193778,49521,0.6233491269275167,15.741822255079827,0.985952438539347,0.3238702383724376,0.3495552015826301
341,2020-12-07,A,Technology,181032,375436,-3045,6440244,459147,8609246,36318504,47819,-1.1580590470788703,47.90742527944547,0.6347358471514872,0.34542973412314826,1.4394174977619858
342,2020-12-08,A,Healthcare,58381,135139,19297,5528251,54899,406659,26776077,42583,-8.588061130873964,25.846416879070908,2.422033202875655,0.43056271550140124,0.6295234391207013
343,2020-12-09,A,Finance,147742,197923,74918,9984882,433667,7102701,75344244,21844,1.9774482741631516,14.282217002744275,0.6807713778395454,0.32743187054813866,1.6404545701023046
344,2020-12-10,B,Healthcare,521691,251788,30888,2393662,243932,3820824,75681210,40642,-8.506822723124563,10.807812414155118,0.8876310945297188,0.27672107382088784,0.7241252439737995
345,2020-12-11,D,Finance,827292,23827,64466,3055139,786223,7213685,8342356,39300,6.051140965564457,33.97067604014107,1.9085967717492207,0.49545847971985657,0.12809643107656296
346,2020-12-12,D,Healthcare,28268,190054,98501,1324849,459867,4977394,65352896,15228,-6.218402698816825,5.707790259831744,2.193265796119328,0.28664917886812646,1.126190553831065
347,2020-12-13,B,Healthcare,221596,303362,55734,887664,831183,7916107,19760449,45472,-4.106160122018747,33.65375207858554,1.7677570725304823,0.41505404062237994,1.3389294278638808
348,2020-12-14,C,Finance,528183,152128,73536,3772888,804701,6881973,99944263,18991,6.826458636143421,22.230471478594858,0.9709366816654712,0.11525523053927472,1.3473414439546085
349,2020-12-15,B,Technology,688876,377129,58497,2599206,713783,882779,36026504,31747,5.209616531069404,29.115419821985753,2.3537766418443744,0.35951054844325525,0.6871308727574874
350,2020-12-16,D,Finance,344023,201423,96639,8568925,61621,4076973,24682196,4580,-2.82580799896569,16.702004082339705,2.070563980179675,0.40481132884401094,1.5895756631781097
351,2020-12-17,C,Finance,654851,103640,99548,1496651,43178,4654875,91907122,11485,9.755327060942566,32.93429503988185,1.9710864300428415,0.4201948958651773,0.7929617462045734
352,2020-12-18,D,Healthcare,44372,15564,-9013,9420298,399867,5498673,69276609,20489,3.673301547071631,46.086287896236115,1.9906881992733105,0.2646534903782747,0.9299618965773851
353,2020-12-19,A,Healthcare,831934,384259,4636,7992163,856671,6032402,97017864,42446,0.3944654701589041,40.585763029391444,0.8803608742395441,0.29760071703089025,1.9285314608751154
354,2020-12-20,D,Healthcare,583687,301629,81119,4743754,13318,4270213,57587741,12392,-0.09263976143305896,26.757878648832705,2.1801668309019995,0.12252153161315293,0.7322823961810087
355,2020-12-21,A,Technology,637392,38390,76151,6676402,600840,9778717,25823233,42703,-0.5428084137897944,45.793008742442446,2.025335079125764,0.30976944333779644,0.5417306776526913
356,2020-12-22,D,Technology,477367,167454,38825,8274398,485948,5718422,35095217,28763,6.711370104596451,26.50699635901337,0.6644373624725468,0.41321822484061277,0.12407114389418544
357,2020-12-23,B,Finance,234127,147511,19533,6212897,904884,393619,70735824,20847,-5.10855748797707,22.60440889512421,1.7733496802868323,0.2760308132428164,1.6869521724338803
358,2020-12-24,A,Healthcare,150799,474572,74426,8624548,886772,1158637,56742885,1074,-9.595119485581973,13.385621807085478,1.05998256089216,0.4073676320037865,0.31621531020364557
359,2020-12-25,B,Finance,825635,205857,51589,5619040,535585,2863635,49225852,45070,-0.15157258705719379,17.965457195882838,0.9591266882213925,0.46930535140902907,1.791107145311467
360,2020-12-26,C,Technology,955312,237786,85546,8227328,268762,7991431,15788594,39117,-8.175406414677065,26.629035084048045,0.5142044279902309,0.10287142563955146,1.109015660494955
361,2020-12-27,B,Healthcare,531456,124284,32069,1530672,501952,796018,41963349,42104,3.8118975429957214,32.193533066212524,0.7399425713615213,0.21042450542356284,1.142999855200315
362,2020-12-28,C,Healthcare,739516,298079,42062,8078977,218697,914855,33780160,47410,-4.9792923412508845,28.10424370949845,1.489695503011669,0.3004735912288396,1.649426707346067
363,2020-12-29,C,Technology,924486,162093,53100,7606570,829316,9446660,22673347,33187,-2.3183649859678024,32.069422449400214,1.1191063809781316,0.4056287401815093,1.3462487359518929
364,2020-12-30,B,Healthcare,356800,90938,26203,795551,189865,4684012,65929170,12778,7.583869120842202,40.93600312438948,2.0399338124556223,0.3582366092202576,1.873946541294582
365,2020-12-31,C,Technology,357934,347540,3118,5673696,871937,4171067,40087253,42796,3.2286208974781836,47.79071456813663,2.1403421700356846,0.29541282517168055,1.440150368062803
366,2021-01-01,B,Healthcare,225273,256090,34986,1984140,231686,3135107,43518632,29039,0.7474175777677594,28.711940191960945,1.7661937707417448,0.07091410026543178,1.3894059834901626
367,2021-01-02,C,Technology,642498,294254,44501,2912287,937259,3275330,98222581,42504,7.730514728222602,41.17930379672823,1.1134698970144834,0.3607486178741872,1.484801511460478
368,2021-01-03,A,Finance,476401,228554,61801,1557252,777976,7931429,73948496,7128,-7.8602597260397715,6.475665072980728,2.254687503127061,0.2010840367736229,1.6852755852047476
369,2021-01-04,D,Healthcare,765275,273097,29522,1251258,391519,7035269,90818553,12904,-2.2665153287430613,47.696684216323455,0.8810744444365783,0.2222308748398799,1.4292673806182326
370,2021-01-05,C,Technology,185497,64100,65600,8602723,248829,4430719,39362462,17183,0.23226396079329703,40.40159748429261,1.0897740138559637,0.34292816632135426,1.7743907866122555
371,2021-01-06,C,Finance,911935,435598,99334,5190169,487211,6035535,86175729,22219,4.648477674282155,18.426509621246872,0.558286968522838,0.3377439183125864,1.8454724118379793
372,2021-01-07,C,Finance,914303,494606,-6798,7595428,502831,39577,99352615,29112,1.2626519893217498,39.64633669143344,1.2124369388592366,0.3656440165362833,0.32950345417510063
373,2021-01-08,C,Technology,867619,34615,76177,4138824,715477,9449368,23834762,14735,-7.637596104749602,23.00935735887057,0.8921168988201593,0.18161048556601894,0.5828580433749944
374,2021-01-09,B,Technology,410364,331907,42172,5125571,456430,1519916,21878712,23197,-0.2387396893322542,41.94834894137043,0.7074937479701215,0.2513371985289777,1.5356532590035934
375,2021-01-10,A,Finance,712364,155860,12092,6436468,998494,3086666,60306367,44509,5.19690557310766,15.156138421278976,2.354009781775165,0.3619750810880791,1.218615756795005
376,2021-01-11,C,Technology,917040,372923,-6708,3242428,152404,7193831,4662037,43700,-8.59137495028511,32.993554763222356,1.8787684017492476,0.28267951735580416,1.513625508747271
377,2021-01-12,B,Healthcare,990795,341174,29265,1755346,645446,162702,43972717,11307,8.762958917530636,13.406359345125859,1.8075799817340112,0.18978062243381622,1.3700712162731377
378,2021-01-13,B,Finance,500757,30090,51965,7750281,107349,3569239,34469874,41012,4.353100139739263,19.10297351761131,1.7982268487946889,0.4580482584559947,1.4765896099131819
379,2021-01-14,D,Technology,612067,113512,31998,5440581,712173,2724830,44717128,3440,9.982619309742343,34.85217738014045,0.8547792969884942,0.18719704210032334,0.2614365197909525
380,2021-01-15,C,Healthcare,341921,196208,29905,8366737,415856,5175353,99955661,44104,5.893351792884117,28.235145025275052,1.6475014394658132,0.3638608141650413,0.5543329515061808
381,2021-01-16,B,Healthcare,243960,72589,8835,8068974,44268,8389511,42310080,20378,3.397059370685671,35.8534062625064,0.5816353824051523,0.42970665707625005,1.9306908639181888
382,2021-01-17,B,Finance,333862,44725,91446,117692,51100,4087518,79667134,20005,-1.0448360241755577,32.940780694220564,1.586679999268662,0.15191232015563444,1.846560355099897
383,2021-01-18,B,Healthcare,512183,435116,1545,7032801,920228,2981146,40823676,5784,5.8299580817391305,6.167256328717244,0.9935668754278231,0.3241611001628145,1.7255213848018642
384,2021-01-19,B,Technology,523564,176252,-6568,7554815,748872,1064741,40475706,37347,0.9858569350683446,15.75784792971446,1.601929763400012,0.4947474818946474,0.988413869838711
385,2021-01-20,B,Technology,768253,174442,61578,7455576,609303,6703555,5240715,32163,-7.52985247627123,37.169967655562225,1.653559050802627,0.31492309390321027,1.2965820564070272
386,2021-01-21,A,Healthcare,515190,392342,73868,8282604,779488,4408908,23019929,44236,-7.922366993743339,48.804921552776726,1.6358746414037635,0.3571552667685577,1.0849599167887745
387,2021-01-22,B,Healthcare,440274,285515,11249,8673872,883728,1236948,69312672,23782,-6.364069545645663,43.837266347327095,2.1690205202968844,0.3200885523139382,0.2006707833271156
388,2021-01-23,D,Technology,837242,178457,44484,9677390,298343,6978144,48511703,5011,5.922065207658985,43.5694258779631,1.3293838725223872,0.22326762800739614,0.8439744024182485
389,2021-01-24,C,Healthcare,399855,27711,79606,5233709,64048,6008300,35811752,31565,-8.098535272113892,19.616405073734406,1.1342040162054143,0.2991918622587975,0.3548928803851592
390,2021-01-25,D,Finance,232669,405430,21162,6577074,909253,6862454,90618366,20378,-7.151526685813618,28.02580297896598,1.9061174319255731,0.3252629630824681,0.3797265161321536
391,2021-01-26,C,Technology,135750,23573,43190,9582069,128056,6218194,60133028,25515,-4.106307117868417,5.0447693976727965,0.646196623031206,0.35899450877544875,1.515458102118549
392,2021-01-27,B,Technology,488887,9346,91081,2801732,757282,3489026,86520091,42646,0.3637904119242741,41.602698339289574,1.7975752180468725,0.05659436968947412,1.970546129082973
393,2021-01-28,C,Technology,407925,60010,68073,3643320,221545,4739091,47444269,32816,5.717175245113413,12.52021533507454,1.015499209208365,0.24637378266480692,1.535464387944158
394,2021-01-29,A,Healthcare,639683,262033,93555,7448017,960566,2867921,75812598,26081,-3.4705506654625218,27.144024290764797,1.6499224307747364,0.47523244957029165,1.2710019035587818
395,2021-01-30,B,Finance,606555,205615,26042,2441936,970845,6773137,42815083,14275,-9.219328637473733,23.450051463693534,1.2957244060582247,0.366135073145134,0.4897095196421949
396,2021-01-31,B,Healthcare,324669,374665,34010,8259161,371098,4962009,31751525,17783,-4.5322476100258395,44.21102391030787,1.013085115529626,0.13006237307586743,1.6077414351337962
397,2021-02-01,C,Finance,49906,400259,84557,1967480,248521,8808033,3272197,20564,4.2761853585077745,49.89409396136009,1.038046298597445,0.36110603833277033,0.3834244072661068
398,2021-02-02,C,Technology,938677,235397,-4480,9886394,428449,5890071,38184723,24076,-5.040787636898645,14.414183561161527,1.9230098308713726,0.4213164631998659,1.8332664667284482
399,2021-02-03,B,Technology,998770,415322,21556,2016888,428890,185030,37651991,2615,1.105102514998924,40.55542931638015,2.0125114035286873,0.09739792854610857,1.6112501479661259
400,2021-02-04,B,Technology,805033,330774,-8457,6546660,899057,982812,40076769,10295,1.4164288341978608,38.08372946555401,1.5783858663106418,0.33126554166795874,0.20750822293841428
401,2021-02-05,A,Technology,849939,486000,38723,7928466,83008,8050305,56286744,37694,4.810790673674534,37.241083851164746,2.008365354916917,0.23353135888629056,0.5174753697660264
402,2021-02-06,B,Finance,293740,148375,30964,1969364,61170,1162502,38109658,26240,3.5938099327561517,45.961324574972416,1.4984706184650194,0.38503708673240683,1.685836217523933
403,2021-02-07,D,Healthcare,962097,398238,85096,7087848,382049,5231093,21765290,35100,-0.3148889709384619,25.638158111552027,2.098669150205252,0.15448631411752062,0.7392194441079414
404,2021-02-08,D,Finance,594531,151146,51357,2156246,298186,1337920,67835501,27724,1.3012049458058463,22.193970797101382,0.951336193383673,0.19161161465199122,0.914851573796199
405,2021-02-09,A,Technology,325941,246434,2389,4165766,821441,4800664,39599658,31561,7.069426407161995,26.17839680761442,2.402585565971152,0.36791413167762305,1.3025522002577279
406,2021-02-10,A,Healthcare,893013,288268,-6688,2378465,475508,3734943,94612081,11534,4.260377543893677,26.72863625463702,1.535378509640278,0.22565894804743242,0.9080109643270153
407,2021-02-11,C,Finance,900663,322134,79804,882307,781567,2217250,99098302,25016,-6.295228082579458,11.761122148145102,1.822160304488193,0.3591788139606412,0.2748553102006123
408,2021-02-12,C,Technology,938960,139885,15718,327526,313201,8894600,42417040,46887,9.436639392699185,37.970359229712436,1.2317473793266414,0.32768265557559634,0.7033242319609413
409,2021-02-13,B,Finance,25109,448153,98167,5859635,179227,8349082,49317012,33628,2.0405588093983447,23.824451683791864,1.0241526033873145,0.31613159186163314,0.665904961009746
410,2021-02-14,D,Technology,132444,285362,-1561,9672152,492069,8636868,31577261,3733,3.207875303507894,24.122807534541213,2.0147527296251884,0.26877125329344487,0.7876598285530875
411,2021-02-15,D,Technology,788862,161140,66225,7911799,947575,3770948,85932678,17758,0.704104209116899,16.701787994038774,0.6073675782785191,0.3938312674239448,0.6574322028479199
412,2021-02-16,C,Finance,761203,225742,31637,7888805,252651,1325912,87867728,48857,-2.6563724083906433,9.415558697679273,1.2588599483977605,0.45319459633383563,1.3446823697056003
413,2021-02-17,A,Finance,932381,116323,-5206,9723509,493245,3487105,66994364,47215,-2.7052426116151036,27.03504504299771,1.5399072437761743,0.43334829562625576,0.20032038652751322
414,2021-02-18,A,Technology,194700,144885,3917,9358761,597518,9478019,60217702,17328,-2.017781533490714,22.044156895260517,2.061781422915746,0.15351619415869633,1.931816621750438
415,2021-02-19,A,Finance,192392,46645,14879,8706656,803157,310724,91142633,24751,8.887263460462123,40.29959927174988,0.6949215897904957,0.41518336526292265,1.236955529188706
416,2021-02-20,A,Finance,742511,332056,16532,3831721,346765,1076596,77083356,33763,5.4581377309108134,40.97607268525932,2.275578906552262,0.08881045053336158,1.2762505257554877
417,2021-02-21,B,Technology,186823,370108,47849,6451764,848458,8847588,69225815,28868,-9.344309703534826,12.706245499692145,2.4299190627467,0.38406437659126497,0.8996301812805044
418,2021-02-22,D,Healthcare,277817,234120,16136,879966,153375,4835460,27794167,8834,-3.1037113990810816,45.45611282917517,1.5856540276257796,0.3462842021326316,0.8200629069751911
419,2021-02-23,A,Technology,54327,230103,88648,8733464,684428,4003484,58063811,46758,-9.633369316333795,15.347862840378436,2.085010098739417,0.4025219881306991,1.9691545957310232
420,2021-02-24,B,Finance,420077,5719,62756,9486130,469706,6440517,5643545,46319,2.577296525317079,46.88700479394156,1.1900478285194878,0.27846291039906407,0.7376591825358239
421,2021-02-25,C,Finance,328952,393209,12345,6602598,872649,308156,50015859,39512,-6.262299274758445,43.67080811240618,1.1931373122175213,0.07909145542097407,0.8243629291761156
422,2021-02-26,A,Healthcare,490058,422494,96351,9977136,353864,1297034,42851276,28176,-9.402360185574114,36.98713566657873,2.2590673840024587,0.3795282005842261,0.24980704908854037
423,2021-02-27,C,Finance,984011,325046,23887,6719547,593221,8911534,3612586,5354,-8.395340179907723,27.822171535962116,0.7801013478272119,0.2525555300662554,1.422146008253425
424,2021-02-28,B,Finance,519290,104675,26732,5375070,524334,1519302,23282347,40673,3.080488789815208,24.83599788995794,2.0559583492392264,0.05121400732022229,0.9188747977389583
425,2021-03-01,A,Finance,487595,101721,95990,9863924,876871,415706,72828347,40211,-7.849323768723455,22.65130704699404,2.091298107108522,0.1966159605995152,0.5370236361256322
426,2021-03-02,C,Finance,640982,216974,21452,9052883,711831,4608291,15211776,2864,-8.844187053339567,24.032873313316056,2.2517189000143327,0.3361212227059312,1.5960237233411643
427,2021-03-03,A,Healthcare,875496,302039,-3494,4737427,469161,116853,64185333,40574,4.055938887741997,24.798677017855688,0.521414372321751,0.26393765824098536,1.9620416439567006
428,2021-03-04,D,Technology,989816,221317,13801,8573166,70679,2091603,44498964,30117,-4.84895576391271,13.24925646870154,2.2372378217099342,0.24639281311482053,1.8546563298600725
429,2021-03-05,D,Technology,594248,248225,7792,1895037,204866,7399270,97834636,44888,6.421417646429784,6.774419721526421,1.7585247148687242,0.43590267737274296,1.9510473759697045
430,2021-03-06,A,Healthcare,981567,327791,73423,4244142,958805,7578999,25528691,38294,4.766707826707883,10.595970343170837,2.2839965388271155,0.057958851366994135,0.29848581677650454
431,2021-03-07,B,Finance,559465,6795,34502,6255750,452181,6289485,5724653,21875,0.6156385475943438,12.850643370703066,2.3265050868921877,0.11837154420343679,0.35417927799057647
432,2021-03-08,A,Healthcare,413772,496227,69847,1033329,33477,6949237,42025764,31216,-2.7471220998323425,13.822181135745918,1.562916409383049,0.3751758591105868,0.8991262640054628
433,2021-03-09,D,Finance,714263,394918,46250,7593520,864239,2386119,7103244,26892,6.668410401894512,5.242607346160566,1.9515982940445618,0.21966457946536755,1.4241485877588815
434,2021-03-10,C,Healthcare,807472,426516,33877,4047669,782658,8014937,92438819,1515,1.6647118118488677,12.951835806104413,2.28464783968471,0.08069311003337955,1.3070722740208605
435,2021-03-11,A,Healthcare,382100,236466,43570,9114239,370419,8810378,70960167,10722,-7.201924085651115,31.467195083388333,1.645487426344074,0.17257168817276017,1.6616974302778458
436,2021-03-12,A,Technology,216037,154118,64594,6485448,71581,4624060,60333204,5095,-5.931431898365915,18.41874590411423,0.9576101391253624,0.24856271294709076,1.367402148372278
437,2021-03-13,D,Technology,608302,147779,81339,4361527,571638,808433,24158728,45009,-2.3120602266587404,14.583634858930852,1.218907850141985,0.40601411402372584,0.6900453462508097
438,2021-03-14,B,Finance,759576,187368,37042,9186236,449134,6404620,68792052,29500,3.5792724796149074,49.50058783619978,0.981874380650011,0.44609828028164783,1.664445932901887
439,2021-03-15,D,Healthcare,486898,319882,35747,3215482,19484,2641783,60824881,35296,7.298327546281168,7.084424079425505,2.4427196228035095,0.19550037829146472,1.0186584851695377
440,2021-03-16,C,Technology,680313,275972,90320,1469583,174993,4614330,58195916,18600,9.614797497045064,34.09256469554575,0.8524097046321797,0.47083161109016186,1.1589757222324644
441,2021-03-17,D,Healthcare,354116,81683,31426,2049396,714717,9701233,28831834,22499,-6.128966721620889,45.08418417875612,2.2731993612795316,0.3828725160691733,1.9065884732624112
442,2021-03-18,C,Finance,279133,354031,68541,2542961,788505,870422,18681989,15802,9.966299210183067,48.91863308269343,2.251006786666032,0.11548947245970778,0.15138923131602866
443,2021-03-19,D,Healthcare,529931,170616,31046,1572801,513694,9187237,90563303,35917,-5.0443368682670675,39.82339463379679,2.2200105304854763,0.129369814697377,1.3695689454784603
444,2021-03-20,D,Finance,186261,414813,71005,7064110,402138,9992061,33598730,27307,-7.33327097773042,17.46533213689124,1.285846862689627,0.06336047600542562,1.1583954120678743
445,2021-03-21,C,Healthcare,187809,101658,7381,3645591,432419,9953653,61427541,47123,-0.05411404610666892,13.72180362676864,2.316388790345735,0.4223313518059514,0.2070519850626769
446,2021-03-22,C,Technology,313559,461074,4825,716293,509092,8047330,78313070,15503,0.8238334057504986,9.31586223749891,0.7715060591493497,0.2237319189914873,1.857669259107166
447,2021-03-23,C,Healthcare,923178,284443,61408,9576391,376306,9613501,44714972,26448,4.293734276367971,36.93036691553908,1.606709750856452,0.3483261680001134,0.5567790844983949
448,2021-03-24,D,Finance,185098,52195,15499,6623701,549722,1823423,35568049,47359,-2.6142880665531454,42.448118316009676,1.7826792307829304,0.20679197942443278,0.9569845251735033
449,2021-03-25,C,Technology,709714,44391,54185,9355940,796933,8347248,25523319,41959,-7.123962565609903,17.82328983463878,0.7379541439771182,0.30048159197666563,0.791705781578866
450,2021-03-26,D,Technology,370403,165775,43905,9033334,297177,8799641,23180462,41988,7.013288969153631,20.396611458865898,2.007329146178496,0.4344881463918492,0.4628962924898168
451,2021-03-27,C,Technology,828289,331005,87783,8483869,737839,8882264,74029736,8505,-8.65645005012441,48.2346702282373,1.8464938759172738,0.3978242570857592,0.9174223166483534
452,2021-03-28,B,Technology,387985,149465,6919,3498628,398027,1781749,57942500,25273,-8.495327918237123,11.296086675306132,2.25865465982907,0.11832609090573622,1.9492798711191375
453,2021-03-29,B,Healthcare,935385,210728,10173,2794710,609763,1759287,89162874,39337,3.5222355280234314,14.318667471931949,2.2592272756966567,0.43776147365556217,1.5495719566678263
454,2021-03-30,A,Finance,302901,465733,78128,2876250,71217,6442623,56443575,44421,-0.9574204592070874,41.22402922086159,2.4958332078106924,0.38259894109271536,1.5011171704811896
455,2021-03-31,C,Healthcare,623852,357031,50368,7299169,201630,253991,90900273,5421,-5.8255747139431175,25.844698629884846,1.9829730908031449,0.4997955330453033,0.287417085804345
456,2021-04-01,D,Finance,231834,221687,97416,3278198,733141,5279121,66483343,15770,-6.813153445464235,32.75237943534846,1.344083237950892,0.1788147502489485,0.472201736539435
457,2021-04-02,C,Technology,98512,366946,97242,2996772,444678,772007,83682702,18546,-6.701031047056265,39.374534863656926,0.7102787399492898,0.3500092190018141,0.3848299887860891
458,2021-04-03,C,Healthcare,823664,151329,20527,8736481,917869,501263,76829512,14398,-2.8726929883682857,29.27421366905675,1.7963962460414522,0.05809193983715715,1.6634742607569228
459,2021-04-04,B,Technology,397242,91667,98165,5892746,480649,2842685,32938581,44729,1.366354300176674,10.441827702729618,1.610558606014401,0.344614810496075,0.20260490823160357
460,2021-04-05,A,Finance,174503,479349,74700,8948786,624505,5685610,14675873,18514,-1.8559700656247635,18.395898703866912,2.0387249014010855,0.2150748979189795,1.4778401423766026
461,2021-04-06,B,Healthcare,811862,13085,39693,4541002,457537,7495933,22016882,18336,-0.5259023433918326,37.850161886311604,0.9058980505238561,0.4425711012641304,0.3386073539588581
462,2021-04-07,B,Healthcare,96789,309831,46419,3613767,497176,455615,26794593,48115,-1.4257160218759939,29.466985855656166,1.4763408403190414,0.17600182073748788,0.7127250191569015
463,2021-04-08,B,Technology,605078,250926,12993,3743828,533461,4759984,94814292,35184,-9.390443158015614,11.425336062348464,2.27258906797311,0.22647204865029352,1.3352333131024103
464,2021-04-09,C,Technology,888937,107292,10124,6511564,950004,7116402,24890052,43816,-9.256629328260837,8.400270706769124,2.460584554957234,0.17188130232101498,1.9431553302487428
465,2021-04-10,A,Finance,611965,45160,89092,6443301,139082,6278719,83739237,48215,-8.246021400111381,40.36228360397331,2.3905979272595625,0.1708382477171112,1.2986392108729217
466,2021-04-11,A,Healthcare,754417,473960,-835,2523767,221386,8357679,63327517,48539,-2.1095155515975854,17.764476526313103,2.031483954777139,0.2774185366879041,1.2370011090522248
467,2021-04-12,C,Healthcare,543814,260246,16877,9266775,100505,8880861,44567660,36300,-5.773567667357735,24.860455278360032,0.7815663927920518,0.16078847520039236,0.747216501647799
468,2021-04-13,C,Healthcare,479879,199000,86400,4584598,446177,7465071,44369548,8167,9.304833850156026,29.24562408978363,1.7356055831869255,0.4827518486584496,0.3997225800512112
469,2021-04-14,A,Finance,635514,359456,11191,4628211,406349,4923238,11096173,33577,-7.593791657874112,11.509867198314629,0.7477720893503088,0.27295942484493546,1.983172611810893
470,2021-04-15,B,Healthcare,981511,43466,98115,4751549,318315,3724013,69701344,39400,2.3866313618344375,42.50363966862345,2.410621046505785,0.3044773290647781,1.2552826195233688
471,2021-04-16,C,Finance,880713,336756,75987,3075577,827880,9484847,3232431,25886,4.67857756334036,30.272635417895625,0.5456901209860061,0.353638804546304,0.2376385854320317
472,2021-04-17,B,Finance,208442,23295,62628,7795131,98950,8631270,16503564,31682,7.3577524219046495,49.57593131202078,2.2758375657222953,0.28058595907249206,1.987881500896154
473,2021-04-18,A,Healthcare,252112,337390,3532,3747002,193967,7170716,74142580,25916,-9.397981210674082,30.824073651403488,1.4220568786579504,0.11667968521808236,0.7650662202333954
474,2021-04-19,B,Finance,995378,220466,-6560,5682100,329605,2748368,82574772,14092,-0.7739885265575488,35.59906718568205,0.7252377487369281,0.34177957515343166,1.1244838686227476
475,2021-04-20,D,Healthcare,388112,338159,57113,3092117,748844,6751546,5314164,3272,6.549105836776697,43.31247694233946,1.1980872022544555,0.3606288180055521,1.0830467131809027
476,2021-04-21,C,Healthcare,598892,16446,6282,1644125,874665,9009072,87687891,33712,6.651519695250432,47.2640235317364,0.7258155995788784,0.07852481626259164,1.9370006248192069
477,2021-04-22,C,Technology,172408,498138,73340,1807275,622553,629294,16749291,37776,-6.285814564003578,16.37038913421774,1.4577113813261178,0.05525542877243172,0.5963496991241074
478,2021-04-23,D,Finance,289999,494569,18218,7892213,670447,1299043,36306405,21034,-7.661442757867054,41.51085852795096,2.040284286493537,0.3676861266578619,0.7288077067449285
479,2021-04-24,D,Healthcare,237785,172979,4231,2235447,48755,8925446,39736169,40810,7.400973602536986,24.360419626035437,2.1975122135868865,0.11672976766794323,0.41507022858092113
480,2021-04-25,B,Finance,482220,355987,13947,6618281,611464,3372206,50608743,36684,1.9430863477944378,13.98407725310176,0.6355094347224222,0.33263956241593007,1.19405693407607
481,2021-04-26,A,Technology,148786,302273,71669,1224893,364646,8877511,75170260,49174,3.5446781574579784,9.223910768917271,2.0997637583023687,0.1297567687639581,0.35340191645628316
482,2021-04-27,B,Technology,523180,427068,69282,3195525,152992,9307051,94242955,12231,-1.732908005661331,38.650632315158624,1.1320772753413533,0.3540605775951704,0.8801394250529277
